RequestNumber,RequestName,RequestType,ServiceBinding
200120,APS_ADD_PROCESSING_GROUP,RR,CPMScript
200332,APS_ADD_QUERY_RESULTS,RR,CPMScript
200212,aps_add_report_params,RR,CPMScript
200047,APS_ADD_REQUEUED_QUERY,RR,CPMScript
200202,APS_ADD_SPEC_PROTOCOL,RR,CPMScript
200107,APS_ADD_WP_TEMPLATE,RR,CPMScript
200320,aps_build_signature_line,RR,CPMScript
200012,APS_CANCEL_PATHOLOGY_CASE,RR,CPMScript
200301,aps_chg_acc_template,RR,CPMScript
200305,aps_chg_acc_template_prefix,RR,CPMScript
200112,APS_CHG_ACCESSION_SEQ_NBR,RR,CPMScript
200377,aps_chg_app_folders,RR,CPMScript
200244,aps_chg_assign_format,RR,CPMScript
200363,APS_CHG_CASE_COMMENT,RR,CPMScript
200389,aps_chg_case_icd9_codes,RR,CPMScript
200010,APS_CHG_CASE_INFO,RR,CPMScript
200035,APS_CHG_CASE_QUERY,RR,CPMScript
200014,APS_CHG_CASE_REPORT,RR,CPMScript
200011,APS_CHG_CASE_SPECIMEN,RR,CPMScript
200421,APS_CHG_CASE_SYNOPTIC_WS,RR,CPMScript
200259,APS_CHG_CONSULTING_PHYSICIANS,RR,CPMScript
200118,APS_CHG_CYTO_REPORT,RR,CPMScript
200131,APS_CHG_CYTO_SCREEN_RESULT,RR,CPMScript
200065,APS_CHG_CYTO_USER_INFO,RR,CPMScript
200381,APS_CHG_DB_BILLING_TASKS,RR,CPMScript
200042,APS_CHG_DB_CODESET,RR,CPMScript
200056,APS_CHG_DB_CYTO_ALPHA_SECURITY,RR,CPMScript
200144,APS_CHG_DB_CYTO_DIAG_DISCREP,RR,CPMScript
200249,aps_chg_db_dc_dis_agree,RR,CPMScript
200256,aps_chg_db_dc_discrepancy,RR,CPMScript
200253,aps_chg_db_dc_reports_details,RR,CPMScript
200063,APS_CHG_DB_FT_ACTIVITY,RR,CPMScript
200059,APS_CHG_DB_FT_ALPHA_RESPONSES,RR,CPMScript
200132,APS_CHG_DB_PREFIX_TEMPLATES,RR,CPMScript
200078,APS_CHG_DB_PROCESS_ORDER,RR,CPMScript
200124,APS_CHG_DB_PROCESSING_TASKS,RR,CPMScript
200092,aps_chg_db_reports_details,RR,CPMScript
200055,APS_CHG_DB_RPT_HIST_GROUPINGS,RR,CPMScript
200044,APS_CHG_DB_SPEC_GROUPING,RR,CPMScript
200136,aps_chg_db_sys_wrksht,RR,CPMScript
200046,APS_CHG_DB_TAG_GROUPS,RR,CPMScript
200273,aps_chg_dc_event,RR,CPMScript
200279,aps_chg_dc_event_prsnl,RR,CPMScript
200278,aps_chg_dc_event_prsnl_grp,RR,CPMScript
200261,aps_chg_diag_auto_code,RR,CPMScript
200286,aps_chg_diag_prefix_params,RR,CPMScript
200264,aps_chg_diag_source_vocabs,RR,CPMScript
200348,APS_CHG_FOLDER,RR,CPMScript
200339,APS_CHG_FOLDER_ENTITIES,RR,CPMScript
200347,APS_CHG_FOLDER_ROLE,RR,CPMScript
200159,APS_CHG_FOLLOWUP_EVENT,RR,CPMScript
200198,APS_CHG_FT_TERM_CANDIDATES,RR,CPMScript
200104,APS_CHG_GROUP_PREFIX_INFO,RR,CPMScript
200153,APS_CHG_HIST_PATH_CASE,RR,CPMScript
200072,APS_CHG_HOLD_REPORTS,RR,CPMScript
200440,APS_CHG_IMAGE_STORAGE_MMF,RR,CPMScript
200350,aps_chg_image_user_prefs,RR,CPMScript
200438,aps_chg_inventory_types,RR,CPMScript
200239,aps_chg_manual_batch_nbr,RR,CPMScript
200145,APS_CHG_ORDER_COMMENT,RR,CPMScript
200138,aps_chg_outstanding_tasks,RR,CPMScript
200021,APS_CHG_PATHOLOGY_REPORT,RR,CPMScript
200119,APS_CHG_PREFIX_RPT_ASSOC,RR,CPMScript
200176,APS_CHG_PROC_TASK_ORDER_INFO,RR,CPMScript
200122,APS_CHG_PROCESSING_GROUP,RR,CPMScript
200022,APS_CHG_PROMPT_TEST,RR,CPMScript
200353,aps_chg_proxy_privileges,RR,CPMScript
200313,aps_chg_replace_acc_template,RR,CPMScript
200162,APS_CHG_REPORT_ORDER_INFO,RR,CPMScript
200213,aps_chg_report_params,RR,CPMScript
200076,APS_CHG_REPORT_QUEUE,RR,CPMScript
200088,APS_CHG_SCREENER_COUNTS,RR,CPMScript
200179,aps_chg_sign_line,RR,CPMScript
200203,APS_CHG_SPEC_PROTOCOL,RR,CPMScript
200175,APS_CHG_SPECIMEN_ORDER_INFO,RR,CPMScript
200325,aps_chg_station_associations,RR,CPMScript
200095,aps_chg_std_rpts_info,RR,CPMScript
200167,APS_CHG_TO_NEW_WRKLST_NBR,RR,CPMScript
200276,APS_CHG_TRANSFER_REPORTS,RR,CPMScript
200069,APS_CHG_UNLOCK_CASE_REPORT,RR,CPMScript
200160,APS_CHG_WORKLIST_NBR,RR,CPMScript
200185,aps_chg_worklist_nbr_all,RR,CPMScript
200240,aps_chg_worklist_nbr_manual,RR,CPMScript
200170,aps_chg_worklist_nbr_to_null,RR,CPMScript
200108,APS_CHG_WP_TEMPLATE,RR,CPMScript
200409,APS_CHK_AUTO_BLOCKS_BY_SPEC,RR,CPMScript
200423,aps_chk_case_synoptic_ws,RR,CPMScript
200559,APS_CHK_CCPROVIDER_UPDATE_REQD,RR,CPMScript
200113,APS_CHK_CYTO_COUNTS,RR,CPMScript
200068,APS_CHK_DUP_CASE_NBR,RR,CPMScript
200344,APS_CHK_DUP_FOLDER,RR,CPMScript
200133,APS_CHK_DUP_HIST_CASE_NBR,RR,CPMScript
200331,APS_CHK_DUP_RESULT_NAME,RR,CPMScript
200351,APS_CHK_DUP_ROLE,RR,CPMScript
200391,aps_chk_for_billing_tasks,RR,CPMScript
200357,APS_CHK_FOR_ENTITIES,RR,CPMScript
200406,aps_chk_primitive_event_set,RR,CPMScript
200560,APS_CHK_UPDTS_ON_RPT,RR,CPMScript
200217,APS_CHK_VALID_CASE_NBR,RR,CPMScript
200126,APS_CLEAN_RPT_QUE,RR,CPMScript
200484,aps_copy_spec_prefix_rep_sec_r,RR,CPMScript
200032,APS_DEL_CASE_QUERY,RR,CPMScript
200373,APS_DEL_DISCRETE_ENTITIES,RR,CPMScript
200359,APS_DEL_FOLDER_ENTITIES,RR,CPMScript
200356,APS_DEL_FOLDERS,RR,CPMScript
200326,aps_del_image_station,RR,CPMScript
200117,APS_DEL_PROCESSING_GROUP,RR,CPMScript
200330,APS_DEL_PURGE_CASE_QUERY,RR,CPMScript
200214,aps_del_report_params,RR,CPMScript
200080,APS_DEL_REPORT_QUEUE,RR,CPMScript
200268,aps_del_signline_task_assoc,RR,CPMScript
200486,aps_del_spec_prefix_rep_sec_r,RR,CPMScript
200204,APS_DEL_SPEC_PROTOCOL,RR,CPMScript
200161,APS_EVENT_PRSNL_ENSURE,RR,CPMScript
200288,aps_execute_uar,RR,CPMScript
200299,aps_get_acc_template_by_id,RR,CPMScript
200304,APS_GET_ACC_TEMPLATE_PREFIX,RR,CPMScript
200111,APS_GET_ACCESSION_SEQ_NBR,RR,CPMScript
200091,APS_GET_ALERTS,RR,CPMScript
200321,aps_get_alias_info,RR,CPMScript
200188,APS_GET_ALL_PREFIX_GROUPS,RR,CPMScript
200001,APS_GET_ALL_PREFIXES,RR,CPMScript
200194,APS_GET_APLABEL_OUTPUT_DEST,RR,CPMScript
200376,aps_get_app_folders,RR,CPMScript
200196,aps_get_applications,RR,CPMScript
200164,aps_get_assign_format_ref,RR,CPMScript
200166,APS_GET_AUTOCODE_PROCS,RR,CPMScript
200026,APS_GET_CASE_DEMO,RR,CPMScript
200100,APS_GET_CASE_EVENT_ID,RR,CPMScript
200156,APS_GET_CASE_FOR_FOLLOWUP,RR,CPMScript
200009,APS_GET_CASE_HELP,RR,CPMScript
200388,aps_get_case_icd9_codes,RR,CPMScript
200007,APS_GET_CASE_INFO,RR,CPMScript
200024,APS_GET_CASE_INVENTORY,RR,CPMScript
200148,aps_get_case_processing_tasks,RR,CPMScript
200013,APS_GET_CASE_REPORT,RR,CPMScript
200027,APS_GET_CASE_REPORTS,RR,CPMScript
200358,aps_get_case_specimens,RR,CPMScript
200420,APS_GET_CASE_SYNOPTIC_WS,RR,CPMScript
200045,APS_GET_CASES_BY_EVENT_ID,RR,CPMScript
200016,APS_GET_CASES_BY_PARAMS,RR,CPMScript
200034,APS_GET_CASES_TO_PRINT,RR,CPMScript
200333,APS_GET_CASES_TO_REPRINT,RR,CPMScript
200337,APS_GET_CASES_WITH_IMAGES,RR,CPMScript
200483,APS_GET_CHILD_PROC_TASKS,RR,CPMScript
200328,APS_GET_CLEAN_RPT_QUEUES,RR,CPMScript
200407,APS_GET_CODE_VALUE_GROUP,RR,CPMScript
200245,aps_get_consulting_physicians,RR,CPMScript
200308,aps_get_corrected_rpt_candid,RR,CPMScript
200436,aps_get_current_image_handle,RR,CPMScript
200098,APS_GET_CYTO_CASE_INFO,RR,CPMScript
200182,APS_GET_CYTO_GRP_USERS,RR,CPMScript
200317,aps_get_cyto_info,RR,CPMScript
200102,APS_GET_CYTO_RPT_REF,RR,CPMScript
200125,APS_GET_CYTO_RPTS_BY_QUE,RR,CPMScript
200404,APS_GET_CYTO_RPTS_BY_RESP,RR,CPMScript
200081,APS_GET_CYTO_SCREENER_INFO,RR,CPMScript
200425,APS_GET_CYTO_SLIDE_COUNTS,RR,CPMScript
200064,APS_GET_CYTO_USER_INFO,RR,CPMScript
200033,APS_GET_DB_CODESET,RR,CPMScript
200052,APS_GET_DB_CYTO_ALPHA_SECURITY,RR,CPMScript
200096,APS_GET_DB_CYTO_DIAG_PROCS,RR,CPMScript
200139,APS_GET_DB_CYTO_DISCREP,RR,CPMScript
200058,APS_GET_DB_CYTO_USER_INFO,RR,CPMScript
200246,aps_get_db_dc_dis_agree,RR,CPMScript
200254,aps_get_db_dc_discrepancy,RR,CPMScript
200251,aps_get_db_dc_reports,RR,CPMScript
200252,aps_get_db_dc_reports_details,RR,CPMScript
200062,APS_GET_DB_FT_ACTIVITY,RR,CPMScript
200057,APS_GET_DB_FT_ALPHA_RESPONSES,RR,CPMScript
200128,APS_GET_DB_PREFIX_TEMPLATES,RR,CPMScript
200123,APS_GET_DB_PROCESSING_TASKS,RR,CPMScript
200084,APS_GET_DB_REPORTS,RR,CPMScript
200085,APS_GET_DB_REPORTS_DETAILS,RR,CPMScript
200074,APS_GET_DB_REPORTS_STATUS,RR,CPMScript
200054,APS_GET_DB_RPT_HIST_GROUPINGS,RR,CPMScript
200040,APS_GET_DB_SPEC_GROUPING,RR,CPMScript
200090,APS_GET_DB_STD_REPORTS,RR,CPMScript
200393,aps_get_db_sys_corr_params,RR,CPMScript
200135,APS_GET_DB_SYS_WRKSHT,RR,CPMScript
200049,APS_GET_DB_TAG_FOUNDATION,RR,CPMScript
200037,APS_GET_DB_TAGS,RR,CPMScript
200271,aps_get_dc_event,RR,CPMScript
200265,aps_get_dc_event_prsnl,RR,CPMScript
200295,aps_get_dc_events,RR,CPMScript
200298,aps_get_dc_events_refresh,RR,CPMScript
200269,aps_get_dc_prsnl_grp_prsnl,RR,CPMScript
200258,aps_get_dc_studies,RR,CPMScript
200479,aps_get_device_config,RR,CPMScript
200260,APS_GET_DIAG_AUTO_CODING_TASKS,RR,CPMScript
200284,APS_GET_DIAG_AXES,RR,CPMScript
200401,aps_get_diag_corr_events,RR,CPMScript
200263,aps_get_diag_corr_groups,RR,CPMScript
200280,aps_get_diag_dflt_proc,RR,CPMScript
200285,APS_GET_DIAG_EXCLUDED_AXES,RR,CPMScript
200282,APS_GET_DIAG_PREFIX_VOCAB_REL,RR,CPMScript
200289,aps_get_diag_word_cache,RR,CPMScript
200446,Aps_get_diagnostic_summary,RR,CPMScript
200329,APS_GET_ENCOUNTER_ID,RR,CPMScript
200371,APS_GET_ENCTR_PERSONNEL,RR,CPMScript
200372,APS_GET_EVENT_CDS_BY_CDF,RR,CPMScript
200307,APS_GET_EVENT_ID_BY_RPT_ID,RR,CPMScript
200275,aps_get_exclude_axis,RR,CPMScript
200020,APS_GET_FACILITIES,RR,CPMScript
200342,APS_GET_FOLDER_ENTITIES,RR,CPMScript
200362,aps_get_folder_entity_detail,RR,CPMScript
200343,APS_GET_FOLDER_ROLES,RR,CPMScript
200340,APS_GET_FOLDERS,RR,CPMScript
200152,APS_GET_FOLLOWUP_EVENT,RR,CPMScript
200334,APS_GET_FT_AND_OC_ALERTS,RR,CPMScript
200197,APS_GET_FT_TERM_CANDIDATES,RR,CPMScript
200099,APS_GET_GROUP_PREFIX_INFO,RR,CPMScript
200097,APS_GET_GROUPS_PREFIXES,RR,CPMScript
200143,APS_GET_HIST_CASE_INFO,RR,CPMScript
200134,APS_GET_HIST_CASE_REPORT,RR,CPMScript
200089,aps_get_history,RR,CPMScript
200365,APS_GET_IMAGE_EVENT_CD,RR,CPMScript
200314,aps_get_image_stations,RR,CPMScript
200349,aps_get_image_user_prefs,RR,CPMScript
200387,APS_GET_IMAGES_PRESENT,RR,CPMScript
200018,APS_GET_INQUIRY,RR,CPMScript
200392,aps_get_institutions,RR,CPMScript
200451,aps_get_instrument_protocols,RR,CPMScript
200481,aps_get_interface_cnt,RR,CPMScript
200262,APS_GET_INTERNAL_CODES,RR,CPMScript
200459,aps_get_inventory_barcode,RR,CPMScript
200437,aps_get_inventory_types,RR,CPMScript
200477,aps_get_label_by_codeset,RR,CPMScript
200195,aps_get_label_info,RR,CPMScript
200408,aps_get_label_info_by_task,RR,CPMScript
200023,APS_GET_LOCATION_GROUP,RR,CPMScript
200208,APS_GET_LOGIN_SPEC_INFO,RR,CPMScript
200374,APS_GET_OMF_FLAGS,RR,CPMScript
200071,APS_GET_OPEN_CASES,RR,CPMScript
200169,APS_GET_OPEN_CASES_FOR_PAT,RR,CPMScript
200386,APS_GET_OPS_EXCEPTION,RR,CPMScript
200199,aps_get_ord_viewer_demo,RR,CPMScript
200151,APS_GET_ORDER_COMMENT,RR,CPMScript
200403,aps_get_organizations,RR,CPMScript
200146,aps_get_outstanding_tasks,RR,CPMScript
200043,APS_GET_PERSON,RR,CPMScript
200426,APS_GET_PERSON_HIST_DEMO,RR,CPMScript
200149,aps_get_person_info,RR,CPMScript
200207,APS_GET_PERSONNEL,RR,CPMScript
200370,APS_GET_PHONE_NUMBER,RR,CPMScript
200029,APS_GET_PREFIX,RR,CPMScript
200449,aps_get_prefix_diag_summary,RR,CPMScript
200028,APS_GET_PREFIX_INFO,RR,CPMScript
200323,aps_get_prefix_reports,RR,CPMScript
200114,APS_GET_PREFIX_RPT_ASSOC,RR,CPMScript
200116,APS_GET_PREFIX_RPT_ASSOC_REF,RR,CPMScript
200017,APS_GET_PREFIX_RPTS,RR,CPMScript
200004,APS_GET_PREFIX_SPECS,RR,CPMScript
200030,APS_GET_PREFIX_TAG_INFO,RR,CPMScript
200419,APS_GET_PREFIXES_BY_SPEC,RR,CPMScript
200190,aps_get_printers,RR,CPMScript
200302,APS_GET_PROC_GRP_BY_PREFIX,RR,CPMScript
200210,aps_get_proc_task_que,RR,CPMScript
200121,APS_GET_PROCESSING_GROUP,RR,CPMScript
200115,APS_GET_PROCESSING_TASKS,RR,CPMScript
200432,APS_GET_PROMPT_FIELDS,RR,CPMScript
200434,APS_GET_PROMPT_OEF_FIELDS,RR,CPMScript
200431,APS_GET_PROMPTS,RR,CPMScript
200355,aps_get_proxy_group_filters,RR,CPMScript
200361,aps_get_proxy_groups,RR,CPMScript
200354,aps_get_proxy_ind_filters,RR,CPMScript
200360,aps_get_proxy_individuals,RR,CPMScript
200352,aps_get_proxy_privilege,RR,CPMScript
200480,aps_get_prsn_by_id,RR,CPMScript
200015,APS_GET_PRSNL,RR,CPMScript
200482,APS_GET_PRSNL_BY_LOC,RR,CPMScript
200338,aps_get_query_accessions,RR,CPMScript
200336,APS_GET_QUERY_RESULT_NAMES,RR,CPMScript
200335,APS_GET_QUERY_RESULTS,RR,CPMScript
200077,APS_GET_QUEUE_REPORTS,RR,CPMScript
200272,aps_get_related_codes,RR,CPMScript
200165,aps_get_related_vocabs,RR,CPMScript
200324,aps_get_report_components,RR,CPMScript
200322,aps_get_report_images,RR,CPMScript
200215,aps_get_report_params,RR,CPMScript
200075,APS_GET_REPORT_QUEUE,RR,CPMScript
200086,APS_GET_REPORT_STATUSES,RR,CPMScript
200427,APS_GET_REPORT_TEMPLATES,RR,CPMScript
200053,APS_GET_REPORTS_DETAILS,RR,CPMScript
200375,APS_GET_RESEARCH_ACCOUNTS,RR,CPMScript
200050,APS_GET_RESERVED_CASES,RR,CPMScript
200270,APS_GET_RESOURCE_BY_CATALOG_CD,RR,CPMScript
200025,APS_GET_RETRIEVE_CASES_QUEUE,RR,CPMScript
200003,APS_GET_RPT_FONT_INFO,RR,CPMScript
200101,APS_GET_RPT_HIST_GRPING,RR,CPMScript
200413,aps_get_rpt_sect_synoptic,RR,CPMScript
200309,aps_get_rpt_versions,RR,CPMScript
200066,APS_GET_RPTS_BY_CASE,RR,CPMScript
200315,aps_get_rpts_by_image_case,RR,CPMScript
200216,APS_GET_RPTS_BY_QUEUE,RR,CPMScript
200067,APS_GET_RPTS_BY_RESP,RR,CPMScript
200424,APS_GET_RPTS_LOCK_STATUS,RR,CPMScript
200155,APS_GET_RPTS_TO_CORRECT,RR,CPMScript
200079,APS_GET_RPTS_TO_UNLOCK,RR,CPMScript
200296,APS_GET_RPTS_TO_VERIFY,RR,CPMScript
200087,APS_GET_SCREENER_COUNTS,RR,CPMScript
200082,APS_GET_SCREENERS,RR,CPMScript
200318,aps_get_screening_events,RR,CPMScript
200366,aps_get_service_resource,RR,CPMScript
200171,aps_get_sign_line_by_id,RR,CPMScript
200178,aps_get_sign_lines,RR,CPMScript
200163,aps_get_signature_line,RR,CPMScript
200147,aps_get_signline_data_elements,RR,CPMScript
200243,aps_get_signline_dtas,RR,CPMScript
200442,aps_get_signline_eps,RR,CPMScript
200470,aps_get_signline_lfs,RR,CPMScript
200180,APS_GET_SNOMED_CODE,RR,CPMScript
200181,APS_GET_SNOMED_INFO,RR,CPMScript
200472,aps_get_snomed_synonyms,RR,CPMScript
200488,aps_get_source_device_addl,RR,CPMScript
200039,APS_GET_SOURCE_VOCABS,RR,CPMScript
200002,aps_get_spec_label_info,RR,CPMScript
200201,aps_get_spec_protocol,RR,CPMScript
200205,APS_GET_SPEC_PROTOCOL_DETAIL,RR,CPMScript
200411,APS_GET_SPEC_SYNOPTIC,RR,CPMScript
200183,APS_GET_SPECIFIC_PREFIXES,RR,CPMScript
200093,APS_GET_STD_RPTS_INFO,RR,CPMScript
200422,aps_get_synoptic_allowed_ws,RR,CPMScript
200103,APS_GET_TAG_GROUP_INFO,RR,CPMScript
200316,aps_get_task_assay_disp,RR,CPMScript
200456,aps_get_task_instr_protocols,RR,CPMScript
200475,aps_get_task_prefix_reltn,RR,CPMScript
200453,aps_get_task_protocol_reltn,RR,CPMScript
200129,APS_GET_TEMPLATES_BY_FILTER,RR,CPMScript
200158,APS_GET_TRAN_NAME_BY_ID,RR,CPMScript
200379,APS_GET_TRIGGER_INFO,RR,CPMScript
200445,APS_GET_UNASSOC_DTAS,RR,CPMScript
200476,aps_get_unused_child_inventory,RR,CPMScript
200070,APS_GET_USER_NAME,RR,CPMScript
200137,aps_get_valid_case,RR,CPMScript
200266,aps_get_valid_dtas,RR,CPMScript
200443,aps_get_valid_eps,RR,CPMScript
200471,aps_get_valid_lfs,RR,CPMScript
295600,aps_get_verified_stain_hrchy,RR,CPMScript
200364,APS_GET_VERIFY_PROXY,RR,CPMScript
200154,aps_get_word_phrases,RR,CPMScript
200110,APS_GET_WP_TEMPLATE,RR,CPMScript
200130,APS_GET_WP_TEMPLATE_TEXT,RR,CPMScript
200105,APS_GET_WP_TEMPLATE_USR,RR,CPMScript
200109,APS_GET_WP_TEMPLATES,RR,CPMScript
200073,APS_INITIATE_RPT_ERR_CORRECT,RR,CPMScript
200473,APS_INITIATE_SPC_PROT,RR,CPMScript
200441,APS_MMF_MIGRATION_OPS,RR,CPMScript
200485,aps_next_foreign_ws_id,RR,CPMScript
200457,aps_ops_exception_audit,RR,CPMScript
200036,APS_PRT_CASE_RETRIEVAL,RR,CPMScript
200209,aps_prt_caselog,RR,CPMScript
200294,aps_prt_cyto_cases_by_user,RR,CPMScriptBatch
200174,aps_prt_cyto_reports_ver,RR,CPMScriptBatch
200191,aps_prt_cyto_scrn_wrksht_c,RR,CPMScript
200189,aps_prt_cyto_scrn_wrksht_q,RR,CPMScript
200186,aps_prt_cyto_stats_by_group,RR,CPMScriptBatch
200415,APS_PRT_CYTOLOGY_KC61,RR,CPMScriptBatch
200382,aps_prt_db_billing_tasks,RR,CPMScript
200218,aps_prt_db_cyto_alpha_security,RR,CPMScript
200219,aps_prt_db_cyto_disc_and_var,RR,CPMScript
200234,aps_prt_db_cyto_report_params,RR,CPMScript
200223,aps_prt_db_cyto_scrn_wrksht,RR,CPMScript
200226,aps_prt_db_cyto_std_rpts,RR,CPMScript
200220,aps_prt_db_diag_categories,RR,CPMScript
200257,aps_prt_db_diag_correlation,RR,CPMScript
200448,Aps_prt_db_diagnostic_summary,RR,CPMScript
200221,aps_prt_db_fixatives,RR,CPMScript
200237,aps_prt_db_followup_types,RR,CPMScript
200222,aps_prt_db_ft_alpha_responses,RR,CPMScript
200225,aps_prt_db_ft_term_reasons,RR,CPMScript
200233,aps_prt_db_group_and_prefix,RR,CPMScript
200231,aps_prt_db_hold_reasons,RR,CPMScript
200327,aps_prt_db_image_stations,RR,CPMScript
200439,aps_prt_db_inventory_types,RR,CPMScript
200417,APS_PRT_DB_KC61_PARAMS,RR,CPMScript
200303,aps_prt_db_prefix_group_report,RR,CPMScript
200236,aps_prt_db_prefix_rpt_assoc,RR,CPMScript
200232,aps_prt_db_prefix_specimen,RR,CPMScript
200235,aps_prt_db_proc_group_tasks,RR,CPMScript
200242,aps_prt_db_processing_tasks,RR,CPMScript
200230,aps_prt_db_proficiency_events,RR,CPMScript
200435,aps_prt_db_prompt_fields,RR,CPMScript
200106,APS_PRT_DB_REPORT_STATUS,RR,CPMScript
200241,aps_prt_db_rpt_hist_groupings,RR,CPMScript
200418,APS_PRT_DB_RPT_SECT_SYNOPTIC,RR,CPMScript
200228,aps_prt_db_rpt_stat,RR,CPMScript
200229,aps_prt_db_spec_proc_tasks,RR,CPMScript
200410,APS_PRT_DB_SPEC_SYNOPTIC,RR,CPMScript
200227,aps_prt_db_specimen_adequacy,RR,CPMScript
200224,aps_prt_db_specimens,RR,CPMScript
200395,aps_prt_db_sys_corr,RR,CPMScript
200238,aps_prt_db_word_proc_templates,RR,CPMScript
200287,aps_prt_diag_code_assgn_review,RR,CPMScriptBatch
200277,aps_prt_diag_corr_report,RR,CPMScriptBatch
200267,aps_prt_diag_corr_wrksht,RR,CPMScriptBatch
200173,aps_prt_qual_by_phys,RR,CPMScriptBatch
200211,aps_prt_spec_adeq_by_phys,RR,CPMScriptBatch
200187,aps_prt_stat_by_phys,RR,CPMScriptBatch
200168,aps_prt_worklist,RR,CPMScript
200200,aps_prt_worklist_summary,RR,CPMScript
200310,aps_purge_report_tasks,RR,CPMScriptBatch
200450,aps_recover_single_order,RR,CPMScript
200048,APS_RESERVE_PATHOLOGY_CASE,RR,CPMScript
200083,APS_RESERVED_LABELS,RR,CPMScript
200306,APS_RPT_ACC_TEMPLATE,RR,CPMScript
200192,APS_RPT_CYTO_PROF_REVIEW,RR,CPMScriptBatch
200184,APS_RPT_CYTO_STATISTICS,RR,CPMScriptBatch
200283,aps_rpt_diag_coding,RR,CPMScript
200172,APS_RPT_FOLLOWUP,RR,CPMScript
200177,APS_RPT_FOLLOWUP_REVIEW,RR,CPMScript
200127,APS_RPT_OUTSTANDING_RPTS,RR,CPMScript
200051,aps_rpt_reserve_cases,RR,CPMScript
200247,aps_rpt_sign_line,RR,CPMScript
200455,aps_send_instrmt_protocols,RR,CPMScript
200416,APS_UPD_CODE_VALUE_GROUP,RR,CPMScript
200447,Aps_upd_diagnostic_summary,RR,CPMScript
200400,aps_upd_dm_info,RR,CPMScript
200452,aps_upd_instrument_protocols,RR,CPMScript
295602,APS_UPD_MTUITIVE_SPEC_REP_REL,RR,CPMScript
200291,aps_upd_proc_grp_prefix_reltn,RR,CPMScript
200433,APS_UPD_PROMPT_FIELDS,RR,CPMScript
200414,aps_upd_rpt_sect_synoptic,RR,CPMScript
200489,aps_upd_source_device_addl,RR,CPMScript
200412,APS_UPD_SPEC_SYNOPTIC,RR,CPMScript
200460,aps_upd_storage_content,RR,CPMScript
200474,aps_upd_task_prefix_reltn,RR,CPMScript
200454,aps_upd_task_protocol_reltn,RR,CPMScript
200293,aps_upload_create_case,RR,CPMScript
200292,aps_upload_validate_case,RR,CPMScript
477671,ArchiveUpdate,RPC,StudyValidation
3208721,assessments_activate_group_labels,RPC,clinicalassessments
3208718,assessments_chart_group_label_results,RPC,clinicalassessments
3208713,assessments_chart_results,RPC,clinicalassessments
3208909,assessments_clinical_height_and_weight_retrieval,RPC,clinicalassessments
3208907,assessments_dosing_height_retrieval,RPC,clinicalassessments
3208908,assessments_dosing_weight_retrieval,RPC,clinicalassessments
3208717,assessments_get_calculated_result,RPC,clinicalassessments
3208902,assessments_get_dta,RPC,clinicalassessments
3208900,assessments_get_form,RPC,clinicalassessments
3208990,assessments_get_form_blob,RPC,clinicalassessments
3208991,assessments_get_form_reference,RPC,clinicalassessments
3208715,assessments_get_group_templates,RPC,clinicalassessments
3208905,assessments_get_lines_tubes_drains,RPC,clinicalassessments
3208901,assessments_get_section,RPC,clinicalassessments
3208720,assessments_inactivate_group_labels,RPC,clinicalassessments
3208719,assessments_inerror_labels,RPC,clinicalassessments
3208904,assessments_perform_calc,RPC,clinicalassessments
3208906,assessments_search_form,RPC,clinicalassessments
3208992,assessments_translate_form,RPC,clinicalassessments
3208903,assessments_write_back,RPC,clinicalassessments
966821,Assign,RPC,Recommendation
967513,assign_notification_to_prsnl,RPC,messaging
265520,AssignForeignIdentifier,RPC,SpecimenContainer
966622,AssignInvitations,RDM,InvitationChange
967713,AssignNotifications,RPC,messaging
119971,ASSIST_ENS_ATTRIBUTE_DET,RR,CpmScript
119974,ASSIST_ENS_FILTER,RR,CpmScript
119972,ASSIST_ENS_RELATIONSHIP,RR,CpmScript
119973,ASSIST_ENS_VIEW,RR,CpmScript
119982,ASSIST_GET_ATTRIBUTE,RR,CpmScript
119981,ASSIST_GET_ATTRIBUTE_DET,RR,CpmScript
119990,ASSIST_GET_CODE,RR,CpmScript
119975,ASSIST_GET_CODE_MEANING,RR,CpmScript
119987,ASSIST_GET_FILTER,RR,CpmScript
119998,ASSIST_GET_OWNER,RR,CpmScript
119984,ASSIST_GET_RELATIONSHIP,RR,CpmScript
119988,ASSIST_GET_RELATIONSHIP_DET,RR,CpmScript
119999,ASSIST_GET_TABLE,RR,CpmScript
119983,ASSIST_GET_TABLE_DATA,RR,CpmScript
119985,ASSIST_GET_VIEW,RR,CpmScript
119986,ASSIST_GET_VIEW_DET,RR,CpmScript
659921,AssociateAppointmentGuidelines,RPC,Scheduling
113108,AssociateAppointmentsToReferrals,RPC,Referral
655300,AssocInstructionsToApptType,RPC,Scheduling
21006,ATR_ADD_APP,RR,CPMScript
21037,ATR_ADD_APP_DT,RR,CPMScript
21005,ATR_ADD_REQ,RR,CPMScript
